,class_1,class_2,class_3,male,female,age,sipsp,parch,A_ticket,C_ticket,CA_ticket,FC_ticket,numeric_ticket,Others_ticket,PC_ticket,PP_ticket,SC_ticket,SO_ticket,SOTON_ticket,STON_ticket,W_ticket,Fare,Embarked_C,Embarked_Q,Embarked_S,Survival,pc1,pc2
724,1,0,0,1,0,27.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.1,0,0,1,1.0,20.8203951433,-2.99256257164
725,0,0,1,1,0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,0.0,-23.8128269275,-8.68491077194
726,0,1,0,0,1,30.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.0,0,0,1,1.0,-11.1728452951,0.854761128001
727,0,0,1,0,1,27.535871411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7375,0,1,0,1.0,-24.5136563928,-1.14016646959
728,0,1,0,1,0,25.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,0.0,-6.33120952261,-4.21291081372
729,0,0,1,0,1,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,0.0,-24.396106865,-3.70988272574
730,1,0,0,0,1,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,211.3375,0,0,1,1.0,179.041889261,-5.56515374329
731,0,0,1,1,0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.7875,1,0,0,0.0,-13.9509958362,-17.9682503279
732,0,1,0,1,0,32.8666235977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,-32.0934448903,4.43057713532
733,0,1,0,1,0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,0.0,-19.3868167843,-5.80188912808
734,0,1,0,1,0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,0.0,-19.3868167843,-5.80188912808
735,0,0,1,1,0,28.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.1,0,0,1,0.0,-16.131334791,-0.41066649932
736,0,0,1,0,1,48.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,34.375,0,0,1,0.0,2.72176438048,18.452373092
737,1,0,0,1,0,35.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,512.3292,1,0,0,1.0,480.071165389,-8.29736569003
738,0,0,1,1,0,27.6665920092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.3559502891,-1.00498250849
739,0,0,1,1,0,27.6665920092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.3559502891,-1.00498250849
740,1,0,0,1,0,42.9455814536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.0,0,0,1,1.0,-1.80797784381,13.6363158023
741,1,0,0,1,0,36.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.85,0,0,1,0.0,46.8203523597,5.24958931282
742,1,0,0,0,1,21.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,262.375,1,0,0,1.0,229.844025096,-15.1270784593
743,0,0,1,1,0,24.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.1,0,0,1,0.0,-16.2588785428,-4.93680991792
744,0,0,1,1,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,1.0,-24.2283780161,2.32339667695
745,1,0,0,1,0,70.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,71.0,0,0,1,0.0,39.9689690105,39.4234390202
746,0,0,1,1,0,16.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20.25,0,0,1,0.0,-12.3387862197,-13.0649323963
747,0,1,0,0,1,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,1.0,-19.1795198831,1.1810887552
748,1,0,0,1,0,19.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.1,0,0,1,0.0,20.5874709096,-10.9832579762
749,0,0,1,1,0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0.0,-24.4037905176,2.32845086971
750,0,1,0,0,1,4.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23.0,0,0,1,1.0,-9.93426382711,-25.124869506
751,0,0,1,1,0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.475,0,0,1,1.0,-20.4062573203,-22.7938596822
752,0,0,1,1,0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,0,0,1,0.0,-22.5972180238,4.27566125572
753,0,0,1,1,0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.491820585,-5.66614692385
754,0,1,0,0,1,48.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,65.0,0,0,1,1.0,33.3305879404,17.5903508098
755,0,1,0,1,0,0.67,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14.5,0,0,1,1.0,-18.5307183227,-28.1954077642
756,0,0,1,1,0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7958,0,0,1,0.0,-24.4461960164,-0.669059847656
757,0,1,0,1,0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.5,0,0,1,0.0,-21.0316905927,-10.752537031
758,0,0,1,1,0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-24.0174221182,5.31658368212
759,1,0,0,0,1,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86.5,0,0,1,1.0,54.379428267,2.05353789644
760,0,0,1,1,0,27.60515834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.5,0,0,1,0.0,-17.7566378193,-1.25802821856
761,0,0,1,1,0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.125,0,0,1,0.0,-24.7368456934,12.3348904965
762,0,0,1,1,0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,1.0,-25.2418326288,-8.64324431213
763,1,0,0,0,1,36.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,120.0,0,0,1,1.0,87.961483817,4.01719900905
764,0,0,1,1,0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,0.0,-24.8163726071,-12.6544992453
765,1,0,0,0,1,51.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77.9583,0,0,1,1.0,46.3692919025,20.2491437325
766,1,0,0,1,0,40.4835829848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.6,1,0,0,0.0,7.71945696521,10.8986114489
767,0,0,1,0,1,30.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0.0,-24.4148600856,1.82015181119
768,0,0,1,1,0,26.9903281918,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.15,0,1,0,0.0,-8.12475339641,-2.18393617182
769,0,0,1,1,0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.3625,0,0,1,0.0,-23.7632998095,3.30983967993
770,0,0,1,1,0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,0,0,1,0.0,-22.8592577867,-4.71387107443
771,0,0,1,1,0,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,0.0,-23.805512835,19.305983634
772,0,1,0,0,1,57.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.5,0,0,1,0.0,-20.8906586604,28.2219593629
773,0,0,1,1,0,25.3001347005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,0.0,-25.0917144314,-3.34915215993
774,0,1,0,0,1,54.0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,23.0,0,0,1,1.0,-8.47153549296,24.7878245535
775,0,0,1,1,0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,0,1,0.0,-24.783129818,-10.656099782
776,0,0,1,1,0,30.270015928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0.0,-24.4250443902,1.59931582353
777,0,0,1,0,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.475,0,0,1,1.0,-20.4353605897,-23.7870010939
778,0,0,1,1,0,30.2701322057,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7375,0,1,0,0.0,-24.4375351394,1.59979477198
779,1,0,0,0,1,43.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,211.3375,0,0,1,1.0,179.452982607,8.40398710518
780,0,0,1,0,1,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,1.0,-25.4421531366,-15.6439833869
781,1,0,0,0,1,17.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57.0,0,0,1,1.0,24.43089807,-13.1030079081
782,1,0,0,1,0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.0,0,0,1,0.0,-2.21401082795,-0.293045902101
783,0,0,1,1,0,27.0916208088,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23.45,0,0,1,0.0,-8.81383199382,-2.0911389124
784,0,0,1,1,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.05,0,0,1,0.0,-25.2776589688,-3.64432347641
785,0,0,1,1,0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.25,0,0,1,0.0,-25.079086501,-3.64972906137
786,0,0,1,0,1,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.4958,0,0,1,1.0,-25.0337223443,-10.6576023541
787,0,0,1,1,0,8.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29.125,0,1,0,0.0,-3.69109692069,-21.4052818732
788,0,0,1,1,0,1.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20.575,0,0,1,1.0,-12.4471957192,-28.0714953465
789,1,0,0,1,0,46.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.2,1,0,0,0.0,47.4654713058,15.2611917355
790,0,0,1,1,0,30.270015928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0.0,-24.4250443902,1.59931582353
791,0,1,0,1,0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,0.0,-6.59672541512,-13.1710658904
792,0,0,1,0,1,-2.45275679885,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,69.55,0,0,1,0.0,36.4321162439,-33.1702317736
793,1,0,0,1,0,43.1811141422,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.6958,1,0,0,0.0,-1.09804265927,13.8533937959
794,0,0,1,1,0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.4335895266,-3.66847307271
795,0,1,0,1,0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,0.0,-18.9209683169,10.1795016811
796,1,0,0,0,1,49.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.9292,0,0,1,1.0,-5.69710192554,19.7929648804
797,0,0,1,0,1,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6833,0,0,1,1.0,-23.4682776694,2.29281110438
798,0,0,1,1,0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,0.0,-24.9506773367,1.3451249436
799,0,0,1,0,1,30.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24.15,0,0,1,0.0,-8.03099849608,0.799107839446
800,0,1,0,1,0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,0.0,-19.066545963,5.18531705322
801,0,1,0,0,1,31.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26.25,0,0,1,1.0,-5.89818161605,1.7469985552
802,1,0,0,1,0,11.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,120.0,0,0,1,1.0,87.2301073901,-20.9448435345
803,0,0,1,1,0,0.42,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8.5167,1,0,0,1.0,-24.5215428811,-28.2524164467
804,0,0,1,1,0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.975,0,0,1,1.0,-25.2957264057,-1.64407347731
805,0,0,1,1,0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,0.0,-24.3796396689,2.32805463832
806,1,0,0,1,0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,-31.9087787827,10.5660578535
807,0,0,1,0,1,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,0.0,-24.754653352,-10.6657059899
808,0,1,0,1,0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,0.0,-18.9209683169,10.1795016811
809,1,0,0,0,1,33.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.1,0,0,1,1.0,20.9985765152,2.99157838606
810,0,0,1,1,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8875,0,0,1,0.0,-24.4127701028,-2.66939524392
811,0,0,1,1,0,39.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.15,0,0,1,0.0,-7.77816698446,9.84342340468
812,0,1,0,1,0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.5,0,0,1,0.0,-21.536257371,6.25671518711
813,0,0,1,0,1,6.0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,31.275,0,0,1,0.0,-1.59421010019,-23.4884856881
814,0,0,1,1,0,30.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-24.1193264705,1.82065444261
815,1,0,0,1,0,43.2246478169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,-31.7857759258,14.7857920905
816,0,0,1,0,1,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,0.0,-24.4578140531,-5.67617932336
817,0,1,0,1,0,31.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,37.0042,1,0,0,0.0,4.85107280857,1.44561823244
818,0,0,1,1,0,43.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,1,0.0,-25.3531568274,14.352379885
819,0,0,1,1,0,10.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,27.9,0,0,1,0.0,-4.85812867495,-19.3549225054
820,1,0,0,0,1,52.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,93.5,0,0,1,1.0,61.9362908128,20.7823147359
821,0,0,1,1,0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,1.0,-23.6090182231,-1.69305229293
822,1,0,0,1,0,38.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,-31.9378943119,9.56722092789
823,0,0,1,0,1,27.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.475,0,0,1,1.0,-19.7913430102,-1.82716484089
824,0,0,1,1,0,2.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,39.6875,0,0,1,0.0,6.69091629321,-27.7045451511
825,0,0,1,1,0,30.2774576977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.95,0,1,0,0.0,-25.2244523391,1.62996852455
826,0,0,1,1,0,27.2145045007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56.4958,0,0,1,0.0,24.2080826037,-2.86713409533
827,0,1,0,1,0,1.0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,37.0042,1,0,0,1.0,3.97760673955,-28.5026883908
828,0,0,1,1,0,30.270015928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,1.0,-24.4250443902,1.59931582353
829,1,0,0,0,1,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80.0,0,0,0,1.0,48.7283296324,31.2084588029
830,0,0,1,0,1,15.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.4542,1,0,0,1.0,-18.1588360999,-13.8873886813
831,0,1,0,1,0,0.83,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18.75,0,0,1,1.0,-14.2780540447,-28.1589479102
832,0,0,1,1,0,25.3000956312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,0.0,-25.0875175396,-3.34931308661
833,0,0,1,1,0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,0.0,-24.5334010652,-5.66493950534
834,0,0,1,1,0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,0,0,1,0.0,-24.2333878918,-10.6720632479
835,1,0,0,0,1,39.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,83.1583,1,0,0,1.0,51.2285455308,8.09961168529
836,0,0,1,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,0.0,-23.7837113983,-7.68607384636
837,0,0,1,1,0,27.6651576081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-24.2018644069,-1.01089081661
838,0,0,1,1,0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56.4958,0,0,1,1.0,24.3474148377,1.91279551657
839,1,0,0,1,0,40.5756748847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.7,1,0,0,1.0,-2.17321640183,11.277938624
840,0,0,1,1,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.925,0,0,1,0.0,-24.5486471869,-8.66390452718
841,0,1,0,1,0,16.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.5,0,0,1,0.0,-22.0878835547,-12.7214739898
842,1,0,0,0,1,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.0,1,0,0,1.0,-1.17825456878,0.66795161227
843,0,0,1,1,0,34.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.4375,1,0,0,0.0,-25.6109859697,5.86286979213
844,0,0,1,1,0,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,0.0,-23.9001735151,-11.6814215487
845,0,0,1,1,0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.55,0,0,1,0.0,-24.282775368,13.31939197
846,0,0,1,1,0,0.281503995806,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,69.55,0,0,1,0.0,36.5082374973,-30.430270532
847,0,0,1,1,0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,1,0,0,0.0,-24.1388124761,6.31996185087
848,0,1,0,1,0,28.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,33.0,0,0,1,0.0,0.752852296498,-1.40277027633
849,1,0,0,0,1,34.1616921638,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89.1042,1,0,0,1.0,57.0233274812,3.10698178065
850,0,0,1,1,0,4.0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,31.275,0,0,1,0.0,-1.6559293553,-25.4772789435
851,0,0,1,1,0,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,0.0,-23.127671913,45.2780424379
852,0,0,1,0,1,9.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.2458,1,0,0,0.0,-17.5388247769,-19.9179621253
853,1,0,0,0,1,16.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,39.4,0,0,1,1.0,6.814022964,-13.5722639684
854,0,1,0,0,1,44.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,0.0,-5.77452627097,14.7561101764
855,0,0,1,0,1,18.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9.35,0,0,1,1.0,-23.1769164446,-10.7259956606
856,1,0,0,0,1,45.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,164.8667,0,0,1,1.0,133.065695061,11.7190746626
857,1,0,0,1,0,51.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,1.0,-5.02185035875,21.781500928
858,0,0,1,0,1,24.0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,19.2583,1,0,0,1.0,-13.0879988604,-5.04964394661
859,0,0,1,1,0,25.3000956312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,0.0,-25.0875175396,-3.34931308661
860,0,0,1,1,0,41.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.1083,0,0,1,0.0,-17.751203861,12.0698486267
861,0,1,0,1,0,21.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.5,0,0,1,0.0,-20.9408678754,-7.78740350776
862,1,0,0,0,1,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.9292,0,0,1,1.0,-5.72621745474,18.7941279548
863,0,0,1,0,1,-2.45275679885,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,69.55,0,0,1,0.0,36.4321162439,-33.1702317736
864,0,1,0,1,0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,0.0,-19.3577012551,-4.80305220251
865,0,1,0,0,1,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,1.0,-18.8301335326,13.1671318621
866,0,1,0,0,1,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.8583,1,0,0,1.0,-18.400416411,-1.87223616737
867,1,0,0,1,0,31.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.4958,0,0,1,0.0,18.3343853406,1.11169675836
868,0,0,1,1,0,27.6516694005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,0,0,1,0.0,-22.7529374996,-1.0664488372
869,0,0,1,1,0,4.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.1333,0,0,1,1.0,-21.8020826897,-24.7839686376
870,0,0,1,1,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.4044739974,-2.66963614713
871,1,0,0,0,1,47.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,52.5542,0,0,1,1.0,20.8641259641,16.9765607975
872,1,0,0,1,0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,0,0,1,0.0,-27.0858180835,4.42791388338
873,0,0,1,1,0,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,0,0,1,0.0,-22.6893660024,18.2738904554
874,0,1,0,0,1,28.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24.0,1,0,0,1.0,-8.23432202307,-1.16758889392
875,0,0,1,0,1,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,1.0,-25.3881201074,-13.6461876329
876,0,0,1,1,0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.8458,0,0,1,0.0,-22.6300821616,-8.71925544306
877,0,0,1,1,0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.6082827018,-9.66149462614
878,0,0,1,1,0,27.6665920092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.3559502891,-1.00498250849
879,1,0,0,0,1,56.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,83.1583,1,0,0,1.0,51.7160511436,25.1092678588
880,0,1,0,0,1,25.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,1.0,-6.32772151869,-4.20499026548
881,0,0,1,1,0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.2006652929,4.32222233187
882,0,0,1,0,1,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.5167,0,0,1,0.0,-21.8977777096,-6.74993471351
883,0,1,0,1,0,28.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5,0,0,1,0.0,-21.7385781714,-0.737542650299
884,0,0,1,1,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.05,0,0,1,0.0,-25.2776589688,-3.64432347641
885,0,0,1,0,1,39.0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,29.125,0,1,0,0.0,-2.78502808961,9.61698679968
886,0,1,0,1,0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,0.0,-19.2703546674,-1.80654142579
887,1,0,0,0,1,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.0,0,0,1,1.0,-2.50167792335,-10.2902957536
888,0,0,1,0,1,24.3573600141,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23.45,0,0,1,0.0,-8.88995324717,-4.83110015398
889,1,0,0,1,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.0,1,0,0,1.0,-2.29773565719,-3.28949101096
890,0,0,1,1,0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0.0,-24.3746749884,3.32728779528
891,0,0,1,1,0,34.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8292,0,1,0,,,
892,0,0,1,0,1,47.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,0,0,1,,,
893,0,1,0,1,0,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.6875,0,1,0,,,
894,0,0,1,1,0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,,,
895,0,0,1,0,1,22.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.2875,0,0,1,,,
896,0,0,1,1,0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.225,0,0,1,,,
897,0,0,1,0,1,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.6292,0,1,0,,,
898,0,1,0,1,0,26.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29.0,0,0,1,,,
899,0,0,1,0,1,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,,,
900,0,0,1,1,0,21.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.15,0,0,1,,,
901,0,0,1,1,0,27.6665920092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,,,
902,1,0,0,1,0,46.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
903,1,0,0,0,1,23.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82.2667,0,0,1,,,
904,0,1,0,1,0,63.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
905,1,0,0,0,1,47.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61.175,0,0,1,,,
906,0,1,0,0,1,24.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.7208,1,0,0,,,
907,0,1,0,1,0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.35,0,1,0,,,
908,0,0,1,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,,,
909,0,0,1,0,1,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,,,
